scale,dataset,sample_id,sample_index,rank,candidate_index,candidate_id,candidate_label,distance,is_same_label,is_random4
144k,vggss,cP6CiaQSYxE_000023,3556,2,2146,MHykFW1zgoA_000121,lathe spinning,4.945586169924354e-06,False,False
144k,vggss,cP6CiaQSYxE_000023,3556,3,4107,jbffNajOX7M_000019,chimpanzee pant-hooting,7.214422566903522e-06,False,False
144k,vggss,cP6CiaQSYxE_000023,3556,4,4567,puWLQ77Iq74_000064,tractor digging,8.268300916824955e-06,False,False
144k,vggss,cQjxonV53eo_000022,3557,1,1863,IwqNzs5BSvs_000046,fox barking,3.1456702345167287e-06,False,False
144k,vggss,cQjxonV53eo_000022,3557,2,4992,wy5edFMFcyM_000370,splashing water,6.202679287525825e-06,False,False
144k,vggss,cQjxonV53eo_000022,3557,3,4478,oclGXBsr6S8_000077,people eating apple,6.62799175188411e-06,False,False
144k,vggss,cQjxonV53eo_000022,3557,4,4945,vpyjAR_k70Y_000066,car engine starting,6.736969226039946e-06,False,False
144k,vggss,cQqDrbtd9Ec_000050,3558,1,4127,jwxvQraiIGs_000084,pheasant crowing,1.4459415069723036e-05,False,True
144k,vggss,cQqDrbtd9Ec_000050,3558,2,2359,Olfg9KK_bmE_000011,cricket chirping,1.5772160622873344e-05,False,False
144k,vggss,cQqDrbtd9Ec_000050,3558,3,4557,pjuyGQPd4S4_000039,playing djembe,1.7051943359547295e-05,False,False
144k,vggss,cQqDrbtd9Ec_000050,3558,4,169,0apGJGFHQO4_000067,"playing violin, fiddle",1.7619464415474795e-05,False,False
144k,vggss,cRCeYK81z_I_000013,3559,1,3972,hYk2rw9wcXc_000070,"male speech, man speaking",1.2204047379782423e-05,False,False
144k,vggss,cRCeYK81z_I_000013,3559,2,57,-ZSgg6jFUd8_000688,people eating crisps,1.2501888704719022e-05,True,False
144k,vggss,cRCeYK81z_I_000013,3559,3,3751,ez50pKMB62U_000064,lip smacking,1.2895688087155577e-05,False,False
144k,vggss,cRCeYK81z_I_000013,3559,4,588,55l9j-CggDQ_000030,cat meowing,1.602723750693258e-05,False,False
144k,vggss,cRT5SWbyA54_000004,3560,1,4231,lBftiRlNTYI_000363,alarm clock ringing,9.557429621054325e-06,False,True
144k,vggss,cRT5SWbyA54_000004,3560,2,166,0ZxpQ87jdgQ_000037,cow lowing,1.2845046512666158e-05,False,False
144k,vggss,cRT5SWbyA54_000004,3560,3,1175,BNfeHeas6hA_000076,lions growling,1.652401806495618e-05,False,False
144k,vggss,cRT5SWbyA54_000004,3560,4,1666,GvegcC3HzLA_000058,sea lion barking,2.0047493308084086e-05,False,False
144k,vggss,cTrxMjSFgB4_000043,3561,1,2303,O4XYhK_tQnk_000028,"playing violin, fiddle",2.1947838831692934e-05,False,False
144k,vggss,cTrxMjSFgB4_000043,3561,2,2699,T834Iasgjs4_000336,playing erhu,2.5261851988034323e-05,False,False
144k,vggss,cTrxMjSFgB4_000043,3561,3,1844,IiYSoGSDUY8_000030,playing harpsichord,2.61032982962206e-05,False,False
144k,vggss,cTrxMjSFgB4_000043,3561,4,3811,fiAJqNva0oA_000030,playing clarinet,2.6409237761981785e-05,False,False
144k,vggss,cUzDGcBVrlE_000030,3562,1,4531,pSlVtxLOYiM_000050,playing cymbal,5.661077921104152e-06,False,False
144k,vggss,cUzDGcBVrlE_000030,3562,2,2490,QTbtvbzBs00_000038,"playing steel guitar, slide guitar",7.166440354922088e-06,False,False
144k,vggss,cUzDGcBVrlE_000030,3562,3,689,6EIgJvYx4AE_000551,playing oboe,9.146769116341602e-06,False,False
144k,vggss,cUzDGcBVrlE_000030,3562,4,1192,BWVovghBe2c_000030,playing bass guitar,1.1188452845090069e-05,False,False
144k,vggss,cVQsteRY8F4_000020,3563,1,2441,PuvTDLP8lwM_000030,typing on computer keyboard,1.104384136851877e-05,False,False
144k,vggss,cVQsteRY8F4_000020,3563,2,3980,hbLS-Dlgj_o_000002,opening or closing car electric windows,2.1471960280905478e-05,False,False
144k,vggss,cVQsteRY8F4_000020,3563,3,4168,kTOX4xMk89M_000100,train whistling,2.454215064062737e-05,False,False
144k,vggss,cVQsteRY8F4_000020,3563,4,3368,aBI4otPGdKU_000390,playing harmonica,2.9927230571047403e-05,False,False
144k,vggss,cXEJWtj2kT8_000030,3564,1,4923,vY7O2jWCWdQ_000374,playing mandolin,5.228887312114239e-05,False,False
144k,vggss,cXEJWtj2kT8_000030,3564,2,2490,QTbtvbzBs00_000038,"playing steel guitar, slide guitar",7.270294008776546e-05,False,False
144k,vggss,cXEJWtj2kT8_000030,3564,3,381,2ke9wf3Ajkg_000080,car engine knocking,7.382957846857607e-05,False,True
144k,vggss,cXEJWtj2kT8_000030,3564,4,1466,EF_X0Ri1S3U_000030,"playing steel guitar, slide guitar",7.928451668703929e-05,False,False
144k,vggss,cY6KAjqmoaY_000030,3565,1,4540,p_dE26TA8ig_000030,playing ukulele,4.3978001485811546e-05,False,False
144k,vggss,cY6KAjqmoaY_000030,3565,2,1004,9s26XGoKYG0_000250,playing harpsichord,5.192432945477776e-05,False,False
144k,vggss,cY6KAjqmoaY_000030,3565,3,27,-GW1J75oAKU_000304,"playing violin, fiddle",5.504849468707107e-05,False,True
144k,vggss,cY6KAjqmoaY_000030,3565,4,2456,Q5zz22v6QR4_000012,mynah bird singing,5.780706851510331e-05,False,False
144k,vggss,cYM7vTqRUJ0_000198,3566,1,3888,gVW13w2fXh8_000030,"female speech, woman speaking",1.5615525626344606e-05,False,False
144k,vggss,cYM7vTqRUJ0_000198,3566,2,3321,_fTONy_pqik_000030,dog barking,1.7365549865644425e-05,False,True
144k,vggss,cYM7vTqRUJ0_000198,3566,3,957,9PmzQI8ZYpg_000030,using sewing machines,1.9120108845527284e-05,False,False
144k,vggss,cYM7vTqRUJ0_000198,3566,4,278,1hoUEfsTmdE_000030,female singing,1.9946355678257532e-05,False,False
144k,vggss,cYS85XxZMuE_000120,3567,1,242,1MaEJRh2oGY_000034,cheetah chirrup,9.220162610290572e-06,False,False
144k,vggss,cYS85XxZMuE_000120,3567,2,13,-7tYmeOmsRg_000058,people eating crisps,2.1939516955171712e-05,False,False
144k,vggss,cYS85XxZMuE_000120,3567,3,2819,UeEMaZqMRp0_000030,people shuffling,2.2076488676248118e-05,False,False
144k,vggss,cYS85XxZMuE_000120,3567,4,3744,etLbte75hN4_000018,people hiccup,2.2949130652705207e-05,False,False
144k,vggss,c_PsOVPaW4w_000001,3568,1,2776,U9o30JY6aYc_000030,cap gun shooting,1.74879369296832e-05,False,False
144k,vggss,c_PsOVPaW4w_000001,3568,2,3443,awfbE0KxEjE_000380,airplane flyby,1.9064451407757588e-05,False,False
144k,vggss,c_PsOVPaW4w_000001,3568,3,1933,Jp3ggRQzpHM_000072,train whistling,2.1743955585407093e-05,False,False
144k,vggss,c_PsOVPaW4w_000001,3568,4,4168,kTOX4xMk89M_000100,train whistling,2.6171748686465435e-05,False,False
144k,vggss,cagBxHqLuKA_000011,3569,1,1081,ATnl-fq5nAk_000030,playing acoustic guitar,4.342985630501062e-05,False,False
144k,vggss,cagBxHqLuKA_000011,3569,2,5081,ycYXVLz9v3Y_000000,playing bugle,4.359864760772325e-05,False,False
144k,vggss,cagBxHqLuKA_000011,3569,3,3463,bGk6gbxWzCQ_000030,playing gong,4.668395922635682e-05,False,False
144k,vggss,cagBxHqLuKA_000011,3569,4,93,-t-htrAtNvM_000030,reversing beeps,5.075129956821911e-05,False,False
144k,vggss,cb2348GeL-8_000172,3570,1,3274,_Afs4B07Xog_000022,playing mandolin,9.070889063877985e-06,False,False
144k,vggss,cb2348GeL-8_000172,3570,2,2113,LyravGP_Li8_000264,"electric shaver, electric razor shaving",1.3181680515117478e-05,False,False
144k,vggss,cb2348GeL-8_000172,3570,3,2133,MB23r3XMRNU_000023,dog baying,1.4388118870556355e-05,False,False
144k,vggss,cb2348GeL-8_000172,3570,4,78,-jZENGDFArw_000080,"child speech, kid speaking",1.4647190255345777e-05,False,False
144k,vggss,ccCzbG5FcZI_000038,3571,1,4974,wfRWvI16wxw_000047,lions growling,2.4165979084500577e-06,False,False
144k,vggss,ccCzbG5FcZI_000038,3571,2,2198,Mqlg9NYMidw_000011,air conditioning noise,3.982588168582879e-06,False,False
144k,vggss,ccCzbG5FcZI_000038,3571,3,2787,UF0HDsK0fwo_000070,chainsawing trees,4.208200152788777e-06,False,False
144k,vggss,ccCzbG5FcZI_000038,3571,4,1007,9tDqkjQLtNM_000096,train wheels squealing,5.04404715684359e-06,False,False
144k,vggss,cdEytWP8M9U_000057,3572,1,3252,_-W48cCMzXU_000102,baltimore oriole calling,3.4647371649043635e-05,False,False
144k,vggss,cdEytWP8M9U_000057,3572,2,2739,TeUgb183cGM_000024,pheasant crowing,4.044187517138198e-05,False,False
144k,vggss,cdEytWP8M9U_000057,3572,3,4498,ouvOmkKBFM0_000614,turkey gobbling,4.66895908175502e-05,False,True
144k,vggss,cdEytWP8M9U_000057,3572,4,3909,ggjbkDEZKXQ_000090,wood thrush calling,5.1533195801312104e-05,False,False
144k,vggss,cdIvqn14xgI_000030,3573,1,2491,QTbtvbzBs00_000063,"playing steel guitar, slide guitar",3.2015374017646536e-05,False,False
144k,vggss,cdIvqn14xgI_000030,3573,2,636,5d8P-k6MNIQ_000120,playing harp,3.670005389722064e-05,False,False
144k,vggss,cdIvqn14xgI_000030,3573,3,5006,xB2jrWz3N8E_000042,playing djembe,3.942733383155428e-05,False,False
144k,vggss,cdIvqn14xgI_000030,3573,4,4118,jpHrNr6bDmU_000230,playing electronic organ,4.220260962028988e-05,False,False
144k,vggss,cdbYsoEasio_000070,3574,1,4936,vh8Uh1zTLQw_000035,bull bellowing,6.853863851574715e-06,False,False
144k,vggss,cdbYsoEasio_000070,3574,2,3414,aZxm-nYkpNs_000003,cricket chirping,6.8910362642782275e-06,False,False
144k,vggss,cdbYsoEasio_000070,3574,3,3758,f1mXMVWFLiA_000183,people eating apple,9.109789971262217e-06,False,False
144k,vggss,cdbYsoEasio_000070,3574,4,4864,uH56Q1Cn8vs_000028,snake hissing,9.44400471780682e-06,False,False
144k,vggss,ceYRr2xK3XI_000018,3575,1,4619,qXedsy6pIEg_000002,playing guiro,1.8080334484693594e-05,False,False
144k,vggss,ceYRr2xK3XI_000018,3575,2,4665,r93h4dD3XRU_000020,civil defense siren,1.8189452021033503e-05,False,False
144k,vggss,ceYRr2xK3XI_000018,3575,3,4553,ph0-RkqW1vM_000000,playing piano,1.823583443183452e-05,False,False
144k,vggss,ceYRr2xK3XI_000018,3575,4,2127,M7kdWvNks4U_000060,playing clarinet,1.8553866539150476e-05,False,False
144k,vggss,ce_9wpa4mQw_000230,3576,1,564,4q9NPjOpWy8_000146,wood thrush calling,1.2212881301820744e-05,False,False
144k,vggss,ce_9wpa4mQw_000230,3576,2,4777,t-6BSzXBNbM_000051,penguins braying,1.8058695786749013e-05,False,False
144k,vggss,ce_9wpa4mQw_000230,3576,3,3017,WxFEd6umyB0_000001,snake hissing,1.834464455896523e-05,False,False
144k,vggss,ce_9wpa4mQw_000230,3576,4,3848,g295Y8wuo7w_000024,playing trumpet,1.8769307644106448e-05,False,False
144k,vggss,cef972vNfUE_000030,3577,1,2022,KqsNyXIEIwg_000030,"motorboat, speedboat acceleration",1.4027938959770836e-05,False,False
144k,vggss,cef972vNfUE_000030,3577,2,3756,f1YFrUS19Og_000032,blowtorch igniting,1.592424996488262e-05,False,False
144k,vggss,cef972vNfUE_000030,3577,3,3660,dn7CK_jxV_U_000148,"race car, auto racing",1.7169104467029683e-05,False,False
144k,vggss,cef972vNfUE_000030,3577,4,4315,mOPJRy2Nv_o_000134,tractor digging,1.7637054043007083e-05,False,False
144k,vggss,cfi_mCKjbyw_000040,3578,1,787,7I2yJgXKncw_000021,crow cawing,1.0925456990662497e-05,False,False
144k,vggss,cfi_mCKjbyw_000040,3578,2,1884,JCapiyzc_AA_000030,playing harmonica,1.3255010344437324e-05,False,False
144k,vggss,cfi_mCKjbyw_000040,3578,3,689,6EIgJvYx4AE_000551,playing oboe,1.7023889085976407e-05,False,False
144k,vggss,cfi_mCKjbyw_000040,3578,4,4027,iTCfi5_b4Ow_000035,playing erhu,1.9341701772646047e-05,False,False
144k,vggss,ch4uegReLhc_000030,3579,1,4411,nfitcQXx-Y0_000058,gibbon howling,7.762611858197488e-06,False,True
144k,vggss,ch4uegReLhc_000030,3579,2,1434,Dvq1kY70ip4_000025,snake hissing,9.741930625750683e-06,False,False
144k,vggss,ch4uegReLhc_000030,3579,3,4224,l8huGsnYzus_000023,wind chime,9.992467312258668e-06,False,False
144k,vggss,ch4uegReLhc_000030,3579,4,1343,D5Zi0Mfo0Ts_000048,electric grinder grinding,1.0628515155985951e-05,False,False
144k,vggss,chP180PR-9g_000041,3580,1,2621,S6R2DpF6zzM_000018,baltimore oriole calling,1.7581278370926157e-05,False,False
144k,vggss,chP180PR-9g_000041,3580,2,4631,qfwEfapK0go_000038,elk bugling,2.0896692149108276e-05,False,False
144k,vggss,chP180PR-9g_000041,3580,3,2926,VwaLVY1oF6k_000026,dog whimpering,2.3566872187075205e-05,False,False
144k,vggss,chP180PR-9g_000041,3580,4,950,9JAatGaveSc_000035,eagle screaming,2.4416214728262275e-05,False,False
144k,vggss,chtrHNfaT9U_000070,3581,1,1357,DEGSyVygE98_000110,car engine starting,1.0152250069950242e-05,False,False
144k,vggss,chtrHNfaT9U_000070,3581,2,3167,YsUCzO0gfro_000060,people coughing,1.6031401173677295e-05,False,False
144k,vggss,chtrHNfaT9U_000070,3581,3,67,-fJsZm3YRc0_000030,reversing beeps,1.859692383732181e-05,False,False
144k,vggss,chtrHNfaT9U_000070,3581,4,124,0CzC0-cXe8M_000030,lawn mowing,1.9502045688568614e-05,False,False
144k,vggss,ciVsS-oZEPc_000103,3582,1,4793,tJT4SruI5Hs_000018,chimpanzee pant-hooting,9.819457773119211e-06,False,False
144k,vggss,ciVsS-oZEPc_000103,3582,2,1392,DYdalOQnx1Y_000030,driving buses,1.4763197214051615e-05,False,False
144k,vggss,ciVsS-oZEPc_000103,3582,3,4573,pzRIDUOCOlA_000471,driving snowmobile,1.744552173477132e-05,False,False
144k,vggss,ciVsS-oZEPc_000103,3582,4,518,4IJCSuJoo9o_000002,people shuffling,1.8201037164544687e-05,False,False
144k,vggss,ck5S__5JJvE_000005,3583,1,3596,cyHNChAtP5g_000010,cuckoo bird calling,1.810066169127822e-05,False,False
144k,vggss,ck5S__5JJvE_000005,3583,2,4231,lBftiRlNTYI_000363,alarm clock ringing,1.8173997887060978e-05,False,False
144k,vggss,ck5S__5JJvE_000005,3583,3,4154,kKqIgmARIoA_000030,owl hooting,2.3485579731641337e-05,False,False
144k,vggss,ck5S__5JJvE_000005,3583,4,4442,o1psbzO1YPU_000065,"fly, housefly buzzing",2.3994640287128277e-05,False,False
144k,vggss,ckIK43SCbkw_000036,3584,1,2573,RWVuRwtjGek_000210,"subway, metro, underground",5.556986707233591e-06,False,False
144k,vggss,ckIK43SCbkw_000036,3584,2,4299,mDtpxEQFyts_000051,cat caterwauling,7.030703727650689e-06,False,False
144k,vggss,ckIK43SCbkw_000036,3584,3,3320,_eLVrgvrVBQ_000020,vacuum cleaner cleaning floors,7.110798378562322e-06,False,False
144k,vggss,ckIK43SCbkw_000036,3584,4,1531,FFSWmryaZ60_000030,"engine accelerating, revving, vroom",8.420506674156059e-06,False,False
144k,vggss,cmB8l4mQ1XQ_000030,3585,1,1109,AlZv9bRtnws_000030,playing bass guitar,1.5559004168608226e-05,False,False
144k,vggss,cmB8l4mQ1XQ_000030,3585,2,1924,Jgg8HRAvNQM_000022,playing cornet,3.244998515583575e-05,False,True
144k,vggss,cmB8l4mQ1XQ_000030,3585,3,522,4L9KyVVsQOc_000030,tapping guitar,3.6421184631763026e-05,False,False
144k,vggss,cmB8l4mQ1XQ_000030,3585,4,369,2cEM6Hu90v0_000038,playing erhu,3.80874153051991e-05,False,True
144k,vggss,cocA3THl4S0_000040,3586,1,1540,FKElIiHW0Ws_000001,chipmunk chirping,3.582442104743677e-06,False,False
144k,vggss,cocA3THl4S0_000040,3586,2,4412,nhAiQyirHe0_000127,wood thrush calling,8.461055585939903e-06,False,False
144k,vggss,cocA3THl4S0_000040,3586,3,3589,cpxofMBzU8g_000181,canary calling,8.55971757118823e-06,False,True
144k,vggss,cocA3THl4S0_000040,3586,4,2524,Qu4HdM0sAOM_000059,warbler chirping,8.75039586389903e-06,False,False
144k,vggss,cocA3THl4S0_000057,3587,1,3425,al7bGtNVe4E_000161,barn swallow calling,1.4043398550711572e-05,False,False
144k,vggss,cocA3THl4S0_000057,3587,2,3487,bcBixpb5TdI_000113,pheasant crowing,2.3840044377720915e-05,False,False
144k,vggss,cocA3THl4S0_000057,3587,3,1335,D1eDJb5FMw0_000065,dog growling,3.447546987445094e-05,False,False
144k,vggss,cocA3THl4S0_000057,3587,4,2456,Q5zz22v6QR4_000012,mynah bird singing,4.525525218923576e-05,False,False
144k,vggss,corrUpd5ENc_000230,3588,1,4149,kH6fFjIZkB0_000030,reversing beeps,0.00011285689834039658,False,True
144k,vggss,corrUpd5ENc_000230,3588,2,3853,g3kkGbxwSLQ_000030,typing on computer keyboard,0.00013028594548814,False,False
144k,vggss,corrUpd5ENc_000230,3588,3,1638,Gg6Jx9UTBZI_000158,baltimore oriole calling,0.0001312803360633552,False,False
144k,vggss,corrUpd5ENc_000230,3588,4,145,0NQXsEwBqAk_000136,tractor digging,0.00015428011829499155,False,False
144k,vggss,cpxofMBzU8g_000181,3589,1,4827,tm0Em1IlvsA_000318,people eating apple,4.3546324377530254e-06,False,False
144k,vggss,cpxofMBzU8g_000181,3589,2,3236,ZnzUnrS1MEs_000023,barn swallow calling,8.534927474102005e-06,False,False
144k,vggss,cpxofMBzU8g_000181,3589,3,833,7s6xFTV74tE_000070,"child speech, kid speaking",8.601894478488248e-06,False,False
144k,vggss,cpxofMBzU8g_000181,3589,4,4684,rOolowH8rI4_000023,chimpanzee pant-hooting,8.952857569966e-06,False,False
144k,vggss,cq5rnI5NauM_000252,3590,1,3228,ZkNXSaL8GWQ_000003,air horn,1.1503179848659784e-05,False,False
144k,vggss,cq5rnI5NauM_000252,3590,2,1850,IkUsSY47oBk_000020,people babbling,1.2711366252915468e-05,False,True
144k,vggss,cq5rnI5NauM_000252,3590,3,2335,OQuFLgQSj0k_000044,people giggling,1.2841953321185429e-05,False,False
144k,vggss,cq5rnI5NauM_000252,3590,4,2623,S7C51ZWaw6A_000034,airplane,1.33636494865641e-05,False,False
144k,vggss,cqalBFm19UA_000221,3591,1,2325,OIx8kHKwMl8_000035,sea lion barking,9.052851964952424e-06,False,False
144k,vggss,cqalBFm19UA_000221,3591,2,1204,BbWdsbZ9TsM_000130,"subway, metro, underground",1.2670474461629055e-05,False,False
144k,vggss,cqalBFm19UA_000221,3591,3,3754,f-22ZuQyAJ4_000119,wood thrush calling,1.3904484148952179e-05,False,False
144k,vggss,cqalBFm19UA_000221,3591,4,3709,eZ5iippq3rA_000030,crow cawing,1.5033777344797272e-05,False,False
144k,vggss,crToMuDxmL8_000050,3592,1,176,0hfU27A6tus_000070,playing banjo,9.447380762139801e-06,True,False
144k,vggss,crToMuDxmL8_000050,3592,2,1730,HYQ8F3qtKEA_000083,playing erhu,2.475132714607753e-05,False,False
144k,vggss,crToMuDxmL8_000050,3592,3,3113,Y8b7Thr-UyQ_000040,disc scratching,2.564081114542205e-05,False,False
144k,vggss,crToMuDxmL8_000050,3592,4,488,3uuyQ4O0L68_000030,playing french horn,3.894261681125499e-05,False,False
144k,vggss,cur9zG87bAQ_000004,3593,1,4589,qC9C5ejBrzg_000126,air conditioning noise,1.637360946915578e-05,False,True
144k,vggss,cur9zG87bAQ_000004,3593,2,3181,Z8e1GUopzRk_000050,people babbling,2.1642419596901163e-05,False,False
144k,vggss,cur9zG87bAQ_000004,3593,3,2310,O9KZqw2dyXM_000024,dog growling,2.1741561795352027e-05,False,False
144k,vggss,cur9zG87bAQ_000004,3593,4,58,-_QPd-VskKY_000030,mouse squeaking,2.2112964870757423e-05,False,False
144k,vggss,cwq3iq632ys_000030,3594,1,517,4GxRRVp3hD4_000018,dog whimpering,2.442592813167721e-05,False,False
144k,vggss,cwq3iq632ys_000030,3594,2,4114,jkvXuu8XltI_000080,helicopter,4.323395114624873e-05,False,False
144k,vggss,cwq3iq632ys_000030,3594,3,712,6TrIWYcBxBM_000010,people hiccup,4.635658115148544e-05,False,False
144k,vggss,cwq3iq632ys_000030,3594,4,3506,bnFZy6N2TS0_000327,"male speech, man speaking",4.899244595435448e-05,False,False
144k,vggss,cxkCPSXyT-Y_000020,3595,1,121,09NfjFeq2cs_000078,francolin calling,1.0774355359899346e-05,False,False
144k,vggss,cxkCPSXyT-Y_000020,3595,2,4747,sI2qIWCfEJ8_000025,cheetah chirrup,1.318605791311711e-05,False,False
144k,vggss,cxkCPSXyT-Y_000020,3595,3,4450,oBY7XYM4gi0_000155,wood thrush calling,1.7070991816581227e-05,False,False
144k,vggss,cxkCPSXyT-Y_000020,3595,4,3205,ZPeG32vKQ3w_000030,typing on typewriter,2.072429379040841e-05,False,True
144k,vggss,cyHNChAtP5g_000010,3596,1,2058,LC4vDpnkDtM_000063,bull bellowing,1.2327874173934106e-05,False,False
144k,vggss,cyHNChAtP5g_000010,3596,2,2249,NRRYGxnq-FM_000258,coyote howling,1.429251551599009e-05,False,True
144k,vggss,cyHNChAtP5g_000010,3596,3,4845,u0Ys0J4rvFQ_000023,cat hissing,1.619535942154471e-05,False,False
144k,vggss,cyHNChAtP5g_000010,3596,4,414,3AwevAQzwcs_000030,cat meowing,1.6229087123065256e-05,False,False
144k,vggss,cyZ9arOPVb8_000030,3597,1,84,-oGJwGEsIiA_000090,splashing water,1.832019188441336e-05,False,False
144k,vggss,cyZ9arOPVb8_000030,3597,2,3054,XUCh79kkapE_000049,penguins braying,1.9997476556454785e-05,False,False
144k,vggss,cyZ9arOPVb8_000030,3597,3,1260,CHxOPxrzSfQ_000214,warbler chirping,2.3698381482972763e-05,False,False
144k,vggss,cyZ9arOPVb8_000030,3597,4,2601,Rp37k5_Eci0_000030,lions roaring,3.049693623324856e-05,False,False
144k,vggss,d-1th_S4J0U_000000,3598,1,3273,_AadO6XA3OU_000030,people babbling,1.6173602489288896e-05,False,False
144k,vggss,d-1th_S4J0U_000000,3598,2,1283,CUt0oGFuxL8_000053,woodpecker pecking tree,2.910235161834862e-05,False,False
144k,vggss,d-1th_S4J0U_000000,3598,3,706,6OgSNQOTw2U_000060,"railroad car, train wagon",3.248554639867507e-05,False,True
144k,vggss,d-1th_S4J0U_000000,3598,4,1461,EC7ZXHrHhvE_000057,chinchilla barking,3.24867942254059e-05,False,False
144k,vggss,d-4OPdDD7WQ_000026,3599,1,4129,jy9DUEVrrIQ_000192,playing djembe,1.4117795217316598e-05,False,False
144k,vggss,d-4OPdDD7WQ_000026,3599,2,1687,HC4f5gUkLME_000171,playing mandolin,2.8688051315839402e-05,False,False
144k,vggss,d-4OPdDD7WQ_000026,3599,3,4902,v6A7Iggebm4_000180,female singing,3.892165477736853e-05,False,False
144k,vggss,d-4OPdDD7WQ_000026,3599,4,3830,ftxxMmqrYQ8_000003,snake rattling,4.435436858329922e-05,False,False
144k,vggss,d-m8eXCpeDg_000030,3600,1,3477,bWKYTH7OYXk_000220,waterfall burbling,7.421395366691286e-06,False,False
144k,vggss,d-m8eXCpeDg_000030,3600,2,1839,Ih0xy7tt2JY_000030,helicopter,8.132646144076716e-06,False,False
144k,vggss,d-m8eXCpeDg_000030,3600,3,2096,LhRNnXaSsCk_000030,driving buses,8.61083663039608e-06,False,False
144k,vggss,d-m8eXCpeDg_000030,3600,4,3153,Yd10enP9ykM_000030,car passing by,8.950099982030224e-06,False,False
144k,vggss,d0Uz_RnRV88_000460,3601,1,1684,HAEoz3VbaP8_000000,playing ukulele,5.166260052646976e-06,False,False
144k,vggss,d0Uz_RnRV88_000460,3601,2,4783,t6jlx6jAb-Q_000070,playing mandolin,6.2381909629039e-06,False,False
144k,vggss,d0Uz_RnRV88_000460,3601,3,4975,wfRWvI16wxw_000086,lions growling,1.6512582078576088e-05,False,True
144k,vggss,d0Uz_RnRV88_000460,3601,4,3008,WrwRZ0NgEss_000538,forging swords,1.7909196685650386e-05,False,False
144k,vggss,d16xAFjwcVw_000020,3602,1,1927,Jhk0I2wZelU_000030,playing flute,3.271854075137526e-05,False,False
144k,vggss,d16xAFjwcVw_000020,3602,2,4607,qSSEMouWssA_000043,playing djembe,3.819214543909766e-05,False,False
144k,vggss,d16xAFjwcVw_000020,3602,3,231,1ErGsKIlhAI_000051,people humming,3.8819638575660065e-05,False,False
144k,vggss,d16xAFjwcVw_000020,3602,4,3876,gMvxkbFe2M4_000019,canary calling,4.1735926060937345e-05,False,False
144k,vggss,d1QQRXy2pTM_000006,3603,1,1080,ATYQeoKUFeU_000039,playing djembe,6.503547774627805e-05,False,False
144k,vggss,d1QQRXy2pTM_000006,3603,2,3205,ZPeG32vKQ3w_000030,typing on typewriter,8.474159403704107e-05,False,True
